engine_capacity,cylinder,horse_power,top_speed,seats,brand,country,price,year
3.6,6,310,208.0,8,chevrolet,ksa,44226.0,2021
1.5,4,198,195.0,5,honda,ksa,28179.975,2021
2.5,4,147,170.0,6,nissan,ksa,24300.0,2021
3.0,6,215,182.0,7,mitsubishi,ksa,37422.0,2021
2.5,4,212,200.0,5,toyota,ksa,39340.350000000006,2021
2.5,4,147,170.0,3,nissan,ksa,22706.625,2021
2.4,4,147,170.0,5,toyota,ksa,39775.05,2021
1.6,4,115,180.0,5,suzuki,ksa,24560.550000000003,2021
3.3,6,284,235.0,5,kia,ksa,37154.700000000004,2021
2.0,4,252,200.0,5,chevrolet,ksa,35910.0,2021
4.0,6,228,180.0,3,toyota,ksa,39681.9,2021
2.4,4,170,189.0,7,kia,ksa,26865.0,2021
3.6,6,285,180.0,4,jeep,ksa,43173.0,2021
1.6,4,165,205.0,5,peugeot,ksa,33210.0,2021
2.8,4,174,175.0,5,toyota,ksa,31950.45,2021
2.5,4,188,220.0,5,nissan,ksa,28157.49,2021
1.8,4,241,244.0,5,alfa-romeo,ksa,33001.666666666664,2021
4.0,6,228,180.0,5,toyota,ksa,43834.5,2021
2.8,4,174,175.0,5,toyota,ksa,41265.450000000004,2021
3.3,6,284,235.0,5,kia,ksa,37154.700000000004,2021
4.0,6,235,182.0,5,toyota,ksa,39495.600000000006,2021
4.0,6,228,180.0,6,toyota,ksa,39681.9,2021
1.4,4,170,220.0,5,alfa-romeo,ksa,28612.666666666668,2021
1.8,4,177,180.0,5,changan,ksa,26538.570000000003,2021
1.5,4,169,190.0,5,gac,ksa,22635.45,2021
3.6,6,305,220.0,5,chevrolet,ksa,44226.0,2021
2.5,4,147,170.0,6,nissan,ksa,22360.0,2021
2.5,4,136,160.0,3,maxus,ksa,22876.0,2021
3.5,6,286,230.0,5,hyundai,ksa,20625.0,2021
3.0,4,161,175.0,7,toyota,ksa,46419.75,2021
1.8,4,177,180.0,5,changan,ksa,23464.620000000003,2021
1.5,4,120,170.0,5,ford,ksa,42313.375,2021
3.5,6,286,230.0,5,hyundai,ksa,20625.0,2021
2.5,4,185,220.0,5,mazda,ksa,31671.000000000004,2021
2.5,4,188,210.0,5,mazda,ksa,29313.9,2021
3.5,6,286,230.0,5,hyundai,ksa,20625.0,2021
2.5,4,188,200.0,5,mazda,ksa,39055.5,2021
1.2,4,109,195.0,5,volkswagen,ksa,32315.0,2021
3.6,6,310,210.0,7,gmc,ksa,42363.135,2021
3.3,6,290,200.0,7,kia,ksa,26325.0,2021
3.3,6,290,200.0,7,kia,ksa,26865.0,2021
2.4,4,170,189.0,7,kia,ksa,26325.0,2021
2.5,4,168,180.0,5,ford,ksa,40540.5,2021
2.4,4,180,180.0,5,jeep,ksa,29211.030000000002,2021
1.4,4,150,215.0,5,volkswagen,ksa,28371.33,2021
4.0,6,228,180.0,3,toyota,ksa,39992.4,2021
1.4,4,150,215.0,5,volkswagen,ksa,24151.5,2021
2.4,4,180,180.0,5,jeep,ksa,36973.53,2021
2.4,5,184,200.0,5,honda,ksa,40799.700000000004,2021
2.4,4,170,189.0,7,kia,ksa,29565.000000000004,2021
2.4,4,172,170.0,7,honda,ksa,40821.3,2021
1.6,4,180,219.0,7,peugeot,ksa,35181.0,2021
2.7,4,164,170.0,7,toyota,ksa,40644.450000000004,2021
3.8,6,270,200.0,7,kia,ksa,36767.25,2021
3.6,6,335,250.0,4,chevrolet,ksa,43605.0,2021
4.0,6,235,187.0,7,toyota,ksa,40954.950000000004,2021
2.0,4,247,205.0,5,honda,ksa,28179.975,2021
2.5,4,213,190.0,14,nissan,ksa,27476.25,2021
2.0,4,134,170.0,3,toyota,ksa,24746.850000000002,2021
4.0,6,235,187.0,7,toyota,ksa,44432.55,2021
3.6,6,310,208.0,8,chevrolet,ksa,36450.0,2021
2.5,4,213,190.0,14,nissan,ksa,28878.875,2021
2.0,5,200,226.0,4,subaru,ksa,26150.85,2021
3.2,6,271,185.0,5,jeep,ksa,32640.300000000003,2021
4.0,6,228,180.0,3,toyota,ksa,39992.4,2021
2.7,4,164,170.0,3,toyota,ksa,26734.050000000003,2021
3.5,6,280,180.0,8,honda,ksa,28179.975,2021
2.0,5,250,220.0,5,chevrolet,ksa,39036.600000000006,2021
3.6,6,285,180.0,4,jeep,ksa,56224.530000000006,2021
2.0,4,250,200.0,5,ford,ksa,43065.0,2021
2.7,4,164,170.0,7,toyota,ksa,44587.8,2021
3.5,6,271,190.0,7,nissan,ksa,28157.49,2022
3.5,6,271,190.0,7,nissan,ksa,28157.49,2022
3.5,6,290,210.0,7,kia,ksa,33412.5,2021
5.3,6,285,180.0,6,chevrolet,ksa,34587.0,2021
3.5,6,290,210.0,7,kia,ksa,41798.43,2021
3.5,6,290,210.0,7,kia,ksa,26700.300000000003,2021
3.5,6,271,190.0,7,nissan,ksa,28157.49,2022
3.0,4,161,175.0,7,toyota,ksa,50052.600000000006,2021
3.6,6,305,220.0,5,chevrolet,ksa,44226.0,2021
3.6,6,310,208.0,8,chevrolet,ksa,57915.00000000001,2021
1.5,3,136,200.0,5,mini,ksa,46777.5,2021
2.5,4,188,220.0,5,nissan,ksa,34147.71,2021
2.0,4,252,200.0,5,gmc,ksa,41526.270000000004,2021
1.4,4,150,216.0,5,volkswagen,ksa,32315.0,2021
2.7,6,310,180.0,6,chevrolet,ksa,43713.0,2021
4.0,6,235,187.0,7,toyota,ksa,45426.15,2021
3.6,6,290,197.0,7,dodge,ksa,45857.475000000006,2021
2.5,4,172,198.0,5,subaru,ksa,27420.0,2021
3.6,6,310,208.0,8,chevrolet,ksa,46056.600000000006,2021
3.6,6,292,210.0,5,dodge,ksa,45857.475000000006,2021
3.5,6,280,180.0,8,honda,ksa,28179.975,2021
3.6,6,310,208.0,8,chevrolet,ksa,50490.0,2021
3.2,6,271,185.0,5,jeep,ksa,37689.3,2021
3.6,6,285,185.0,5,jeep,ksa,47841.030000000006,2021
3.6,6,305,200.0,5,dodge,ksa,38238.75,2021
3.5,6,300,211.0,5,nissan,ksa,29740.500000000004,2021
2.5,4,168,180.0,5,ford,ksa,42313.375,2021
3.5,6,280,175.0,8,honda,ksa,28179.975,2021
3.5,6,280,175.0,8,honda,ksa,28179.975,2021
3.2,6,272,185.0,5,jeep,ksa,43173.0,2021
4.0,6,271,200.0,7,toyota,ksa,51356.700000000004,2021
3.6,6,310,210.0,7,gmc,ksa,42363.135,2021
2.5,4,136,150.0,18,maxus,ksa,27558.333333333332,2021
2.0,4,265,240.0,5,subaru,ksa,27420.0,2021
3.5,6,280,175.0,8,honda,ksa,51201.450000000004,2021
2.5,4,230,210.0,7,mazda,ksa,47192.490000000005,2021
3.2,5,200,175.0,5,ford,ksa,52524.450000000004,2021
3.5,6,280,180.0,8,honda,ksa,28179.975,2021
3.6,6,285,180.0,4,jeep,ksa,60882.030000000006,2021
2.0,4,190,235.0,5,volkswagen,ksa,32315.0,2021
2.5,4,164,170.0,5,ford,ksa,52524.450000000004,2021
3.6,6,305,200.0,5,dodge,ksa,45857.475000000006,2021
2.2,4,118,160.0,5,ford,ksa,52524.450000000004,2021
2.0,4,220,245.0,5,skoda,ksa,37422.0,2021
2.5,6,164,170.0,5,ford,ksa,42313.375,2021
3.6,6,292,210.0,5,dodge,ksa,45857.475000000006,2021
2.0,4,220,245.0,5,skoda,ksa,32120.550000000003,2021
5.3,8,355,172.0,9,chevrolet,ksa,44226.0,2021
2.5,4,168,196.0,5,subaru,ksa,27420.0,2021
2.5,4,164,170.0,5,ford,ksa,52524.450000000004,2021
2.5,6,164,170.0,5,ford,ksa,52524.450000000004,2021
3.6,6,290,190.0,5,jeep,ksa,43804.530000000006,2021
5.3,8,355,180.0,6,chevrolet,ksa,47034.0,2021
2.0,4,248,200.0,7,haval,ksa,35083.53,2021
3.5,6,300,211.0,5,nissan,ksa,39150.0,2021
5.7,8,363,234.0,5,chrysler,ksa,51566.76,2021
4.0,6,271,200.0,8,toyota,ksa,55423.44,2021
2.0,4,248,200.0,7,haval,ksa,33220.53,2021
3.6,6,335,250.0,4,chevrolet,ksa,52717.5,2021
2.0,4,248,200.0,7,haval,ksa,30115.530000000002,2021
2.0,5,200,210.0,4,subaru,ksa,27970.85,2021
4.0,6,271,200.0,7,toyota,ksa,55237.950000000004,2021
3.6,6,295,197.0,7,dodge,ksa,45841.950000000004,2021
3.6,6,305,200.0,5,dodge,ksa,56875.50000000001,2021
3.5,6,290,173.0,7,ford,ksa,55642.950000000004,2021
3.5,6,290,173.0,7,ford,ksa,55642.950000000004,2021
3.6,6,285,185.0,5,jeep,ksa,56224.530000000006,2021
2.0,4,220,220.0,5,volkswagen,ksa,35025.21,2021
5.3,8,355,172.0,6,chevrolet,ksa,49464.0,2021
3.0,6,400,237.0,7,ford,ksa,42313.375,2021
3.8,6,270,200.0,7,kia,ksa,49864.950000000004,2021
2.0,4,180,220.0,5,volkswagen,ksa,31307.31,2021
2.0,4,300,191.0,5,land-rover,ksa,78308.1,2021
2.0,4,180,220.0,5,volkswagen,ksa,34222.770000000004,2021
3.3,6,318,237.0,7,ford,ksa,54831.600000000006,2021
1.6,4,165,220.0,5,peugeot,ksa,31050.000000000004,2021
3.6,6,300,210.0,5,dodge,ksa,46777.5,2021
3.0,6,400,208.0,5,land-rover,ksa,118579.95000000001,2021
2.0,4,190,230.0,5,volvo,ksa,40473.0,2021
1.4,4,150,217.0,5,audi,ksa,55836.00000000001,2021
5.0,8,517,240.0,5,land-rover,ksa,174594.15000000002,2021
3.6,6,292,210.0,5,dodge,ksa,45857.475000000006,2021
3.5,6,400,190.0,8,ford,ksa,57870.450000000004,2021
2.0,4,190,230.0,5,volvo,ksa,45873.0,2021
3.3,6,290,200.0,7,kia,ksa,35721.0,2021
3.0,6,400,208.0,5,land-rover,ksa,99391.05,2021
2.0,4,247,230.0,5,volvo,ksa,32431.5,2021
3.3,6,265,200.0,7,kia,ksa,32130.000000000004,2021
2.0,4,250,230.0,5,volvo,ksa,37451.5,2021
5.3,8,355,180.0,9,chevrolet,ksa,44226.0,2021
3.6,6,300,210.0,5,dodge,ksa,39604.950000000004,2021
3.6,6,285,185.0,5,jeep,ksa,61503.030000000006,2021
2.5,4,214,230.0,5,lexus,ksa,67906.35,2021
3.5,6,302,230.0,5,lexus,ksa,64584.00000000001,2021
3.5,6,302,230.0,5,lexus,ksa,70731.90000000001,2021
3.0,6,300,250.0,5,infiniti,ksa,45244.170000000006,2021
3.0,6,300,250.0,5,infiniti,ksa,51276.780000000006,2021
2.5,4,204,207.0,5,lexus,ksa,49555.8,2021
3.6,6,335,250.0,4,chevrolet,ksa,47965.0,2021
2.5,4,204,207.0,5,lexus,ksa,62876.25000000001,2021
2.5,4,214,230.0,5,lexus,ksa,51077.25,2021
4.0,6,271,200.0,8,toyota,ksa,69655.68000000001,2021
4.0,6,271,200.0,8,toyota,ksa,60157.350000000006,2021
3.6,6,310,210.0,7,gmc,ksa,47655.0,2021
2.5,4,214,230.0,5,lexus,ksa,61230.600000000006,2021
5.3,8,355,175.0,9,chevrolet,ksa,59481.00000000001,2021
5.3,8,355,172.0,9,chevrolet,ksa,44226.0,2021
3.0,6,300,250.0,5,infiniti,ksa,48260.61,2021
4.5,8,232,210.0,8,toyota,ksa,61909.380000000005,2021
3.6,6,310,210.0,7,gmc,ksa,54486.0,2021
5.3,8,355,180.0,6,chevrolet,ksa,60723.00000000001,2021
4.5,8,232,210.0,8,toyota,ksa,74942.82,2021
3.5,6,300,211.0,5,nissan,ksa,28157.49,2021
4.5,8,232,210.0,8,toyota,ksa,66797.19,2021
3.7,6,328,250.0,2,nissan,ksa,28157.49,2021
5.3,8,355,175.0,9,chevrolet,ksa,52811.5,2021
1.5,3,136,207.0,5,mini,ksa,42507.450000000004,2021
1.5,3,136,210.0,4,mini,ksa,40954.950000000004,2021
3.7,6,328,250.0,2,nissan,ksa,49140.0,2021
1.4,4,150,210.0,5,audi,ksa,51054.3,2021
1.4,4,150,210.0,5,audi,ksa,58509.00000000001,2021
2.0,4,250,200.0,5,lincoln,ksa,38880.0,2021
1.4,4,160,218.0,4,volkswagen,ksa,32315.0,2021
1.5,3,136,205.0,4,mini,ksa,50490.0,2021
2.0,4,211,238.0,4,volkswagen,ksa,32315.0,2021
5.7,8,370,250.0,5,dodge,ksa,48960.450000000004,2021
3.6,6,292,210.0,5,chrysler,ksa,42251.76,2021
2.0,5,250,200.0,5,lincoln,ksa,53836.65,2021
2.0,5,250,200.0,5,lincoln,ksa,53836.65,2021
3.6,6,290,190.0,5,jeep,ksa,65539.53,2021
2.0,4,235,200.0,5,lexus,ksa,50859.9,2021
2.0,4,240,200.0,5,ford,ksa,42313.375,2021
2.5,4,300,250.0,5,subaru,ksa,37799.73,2021
3.6,6,290,190.0,5,jeep,ksa,53119.530000000006,2021
2.7,6,335,173.0,5,ford,ksa,66825.0,2021
5.7,8,370,250.0,5,dodge,ksa,42723.450000000004,2021
4.8,6,280,190.0,7,nissan,ksa,42444.0,2021
6.2,8,455,250.0,4,chevrolet,ksa,68121.0,2021
2.0,4,208,230.0,5,infiniti,ksa,40785.0,2021
5.3,8,355,180.0,9,chevrolet,ksa,44226.0,2021
3.5,6,362,220.0,5,lexus,ksa,68589.45000000001,2021
1.6,4,154,205.0,5,infiniti,ksa,29670.0,2021
5.3,8,355,175.0,9,chevrolet,ksa,44226.0,2021
3.5,6,271,190.0,7,nissan,ksa,28157.49,2022
2.0,4,208,230.0,5,infiniti,ksa,37766.666666666664,2021
3.5,6,271,190.0,7,nissan,ksa,28157.49,2022
1.3,3,163,225.0,5,mercedes-benz,ksa,43629.3,2021
5.7,8,375,250.0,5,dodge,ksa,45857.475000000006,2021
4.8,6,280,190.0,7,nissan,ksa,48600.0,2021
2.0,4,190,240.0,4,audi,ksa,69795.0,2021
4.8,6,280,190.0,7,nissan,ksa,44010.0,2021
3.5,6,385,185.0,8,ford,ksa,70344.45000000001,2021
2.0,4,192,235.0,5,mini,ksa,49338.450000000004,2021
5.0,8,360,160.0,5,ford,ksa,42313.375,2021
5.3,8,355,175.0,9,chevrolet,ksa,44226.0,2021
2.0,4,211,230.0,5,mercedes-benz,ksa,50868.810000000005,2021
2.0,5,192,225.0,5,bmw,ksa,49005.0,2021
2.0,5,211,240.0,5,mercedes-benz,ksa,50490.0,2021
2.0,4,190,240.0,4,audi,ksa,73953.0,2021
2.0,4,192,235.0,4,mini,ksa,49338.450000000004,2021
6.2,8,420,200.0,5,chevrolet,ksa,71118.0,2021
5.0,8,360,160.0,5,ford,ksa,42313.375,2021
2.0,4,280,250.0,5,volkswagen,ksa,32315.0,2021
3.5,6,290,173.0,7,ford,ksa,71235.45000000001,2021
2.0,4,253,230.0,5,lincoln,ksa,46775.0,2021
2.0,4,189,222.0,5,mini,ksa,50490.0,2021
6.4,8,485,281.0,5,dodge,ksa,56430.00000000001,2021
1.6,4,156,207.0,5,mercedes-benz,ksa,49005.0,2021
4.6,8,304,200.0,8,toyota,ksa,75987.99,2021
5.7,8,360,215.0,7,dodge,ksa,45857.475000000006,2021
2.0,4,253,230.0,5,lincoln,ksa,35965.0,2021
4.6,8,304,200.0,8,toyota,ksa,77586.39,2021
6.2,8,455,250.0,4,chevrolet,ksa,57950.0,2021
3.5,6,365,160.0,8,ford,ksa,73462.95000000001,2021
5.7,8,375,250.0,5,dodge,ksa,45857.475000000006,2021
2.5,4,350,285.0,2,porsche,ksa,85779.27,2021
2.0,4,268,240.0,5,cadillac,ksa,100100.0,2021
3.7,6,330,225.0,5,infiniti,ksa,46220.0,2021
2.0,5,204,245.0,5,mercedes-benz,ksa,57950.37,2021
2.0,4,184,230.0,4,bmw,ksa,51975.0,2021
2.0,4,197,207.0,5,land-rover,ksa,73710.0,2021
5.3,8,355,172.0,8,chevrolet,ksa,44226.0,2021
2.0,5,247,250.0,5,jaguar,ksa,69210.45000000001,2021
2.0,4,268,240.0,5,cadillac,ksa,100100.0,2021
3.6,6,310,210.0,5,cadillac,ksa,100100.0,2021
5.3,8,355,175.0,8,chevrolet,ksa,44226.0,2021
2.0,5,247,250.0,5,jaguar,ksa,66478.05,2021
2.0,5,247,250.0,5,jaguar,ksa,61944.75000000001,2021
2.0,4,268,240.0,5,cadillac,ksa,100100.0,2021
2.0,4,255,250.0,4,volkswagen,ksa,32315.0,2021
5.3,8,355,175.0,9,chevrolet,ksa,82890.0,2021
3.0,6,520,250.0,5,mercedes-benz,ksa,81297.54000000001,2021
5.3,8,355,175.0,9,chevrolet,ksa,44226.0,2021
3.0,6,340,250.0,5,bmw,ksa,78000.0,2021
2.0,5,184,237.0,2,mercedes-benz,ksa,57915.00000000001,2021
2.0,4,255,209.0,5,mercedes-benz,ksa,79852.23000000001,2022
6.4,12,470,272.0,2,dodge,ksa,45857.475000000006,2021
4.0,8,510,290.0,5,mercedes-benz,ksa,106842.78000000001,2021
5.7,8,362,220.0,8,toyota,ksa,83918.97,2021
2.0,4,252,250.0,5,bmw,ksa,80797.5,2021
2.0,4,241,230.0,5,lexus,ksa,48600.0,2021
2.0,4,241,230.0,5,lexus,ksa,54594.0,2021
2.0,4,255,209.0,5,mercedes-benz,ksa,79852.23000000001,2022
2.0,5,184,235.0,5,bmw,ksa,55080.0,2021
3.5,6,422,170.0,5,ford,ksa,83160.0,2021
2.0,4,184,226.0,4,bmw,ksa,54351.0,2021
5.0,8,517,240.0,5,land-rover,ksa,179841.6,2021
3.0,6,400,208.0,5,land-rover,ksa,106315.20000000001,2021
3.5,6,295,195.0,7,infiniti,ksa,46109.175,2021
3.0,6,400,208.0,5,land-rover,ksa,87157.35,2021
3.0,6,400,208.0,5,land-rover,ksa,123299.55,2021
5.3,8,355,180.0,9,chevrolet,ksa,44226.0,2021
2.0,5,197,240.0,2,bmw,ksa,73507.5,2021
2.0,4,258,250.0,2,bmw,ksa,82417.5,2021
3.5,6,422,170.0,5,ford,ksa,42313.375,2022
3.0,6,355,209.0,7,land-rover,ksa,105156.90000000001,2021
5.3,8,355,180.0,9,chevrolet,ksa,44226.0,2021
2.0,4,252,250.0,4,bmw,ksa,65610.0,2021
2.0,5,211,222.0,5,mercedes-benz,ksa,57854.79,2021
2.0,4,350,250.0,6,mercedes-benz,ksa,50311.0,2021
2.0,4,268,250.0,5,subaru,ksa,53460.0,2021
2.0,4,252,250.0,4,bmw,ksa,71577.0,2021
2.0,4,184,236.0,4,bmw,ksa,52866.0,2021
6.2,8,650,250.0,4,chevrolet,ksa,93881.70000000001,2021
3.5,6,365,200.0,7,ford,ksa,86827.95000000001,2021
3.0,6,326,250.0,4,bmw,ksa,72630.0,2021
5.0,8,460,240.0,4,ford,ksa,42313.375,2021
3.0,6,326,250.0,4,bmw,ksa,79893.0,2021
5.3,8,355,175.0,9,chevrolet,ksa,44226.0,2021
2.0,4,184,236.0,4,bmw,ksa,58050.00000000001,2021
2.5,4,300,250.0,5,subaru,ksa,27420.0,2021
5.0,8,460,240.0,4,ford,ksa,42313.375,2021
2.0,5,258,250.0,4,mercedes-benz,ksa,69368.94,2021
3.6,6,464,250.0,4,cadillac,ksa,100100.0,2021
3.6,6,335,250.0,4,cadillac,ksa,100100.0,2021
3.0,6,390,250.0,4,mercedes-benz,ksa,88476.3,2021
3.0,6,350,267.0,5,maserati,ksa,89100.0,2021
3.6,6,335,250.0,4,cadillac,ksa,100100.0,2021
3.7,6,329,230.0,5,infiniti,ksa,41305.0,2021
4.0,6,275,200.0,8,nissan,ksa,28157.49,2021
2.0,5,184,240.0,5,mercedes-benz,ksa,61765.200000000004,2021
2.0,4,245,250.0,2,mercedes-benz,ksa,63855.00000000001,2021
2.0,4,230,250.0,2,audi,ksa,70983.0,2021
4.0,8,510,290.0,4,mercedes-benz,ksa,121219.20000000001,2021
2.0,4,204,245.0,4,mercedes-benz,ksa,64076.4,2021
3.6,6,464,250.0,4,cadillac,ksa,100100.0,2021
2.0,4,190,240.0,5,audi,ksa,66825.0,2021
1.998,4,184,240.0,5,bmw,ksa,59994.00000000001,2021
2.0,4,247,244.0,5,jaguar,ksa,83679.75,2021
1.997,4,247,244.0,5,jaguar,ksa,78183.90000000001,2021
2.0,4,245,250.0,4,mercedes-benz,ksa,95742.0,2021
2.0,4,272,237.0,5,audi,ksa,75438.0,2021
2.0,4,241,230.0,4,lexus,ksa,55384.560000000005,2021
3.5,6,365,160.0,8,ford,ksa,93510.45000000001,2021
3.5,6,311,235.0,5,lexus,ksa,64557.00000000001,2021
2.0,4,247,244.0,5,jaguar,ksa,70700.85,2021
2.0,4,300,275.0,2,porsche,ksa,75202.56,2021
2.0,4,258,250.0,5,bmw,ksa,78000.0,2021
3.5,6,311,230.0,5,lexus,ksa,56511.00000000001,2021
3.5,6,295,195.0,7,infiniti,ksa,52391.675,2021
2.0,4,184,240.0,4,mercedes-benz,ksa,78639.12000000001,2021
3.6,6,420,250.0,5,cadillac,ksa,100100.0,2021
2.0,4,184,235.0,4,mercedes-benz,ksa,83875.77,2021
2.0,4,252,240.0,5,bmw,ksa,76418.1,2021
2.0,4,381,250.0,5,mercedes-benz,ksa,67047.75,2021
2.0,4,350,250.0,6,mercedes-benz,ksa,58896.666666666664,2021
3.5,6,422,170.0,5,ford,ksa,98010.0,2021
2.0,4,246,217.0,5,jaguar,ksa,76445.1,2021
2.0,4,245,250.0,4,mercedes-benz,ksa,101035.08,2021
2.0,4,300,275.0,2,porsche,ksa,78990.66,2021
4.0,6,275,200.0,8,nissan,ksa,28157.49,2021
5.7,8,362,220.0,8,toyota,ksa,94985.19,2021
3.5,6,422,170.0,5,ford,ksa,100980.0,2021
3.6,6,335,250.0,5,cadillac,ksa,100100.0,2021
3.6,6,335,250.0,5,cadillac,ksa,100100.0,2021
2.0,5,245,235.0,5,mercedes-benz,ksa,74066.40000000001,2021
4.6,8,292,200.0,7,lexus,ksa,78214.95000000001,2021
3.0,6,350,251.0,5,maserati,ksa,106771.5,2021
3.5,6,314,230.0,4,lexus,ksa,69427.8,2021
4.0,6,400,293.0,2,porsche,ksa,97981.38,2021
4.0,6,420,300.0,2,porsche,ksa,113217.21,2021
3.5,6,338,230.0,5,lexus,ksa,64800.00000000001,2021
2.0,4,246,217.0,5,jaguar,ksa,83400.3,2021
4.6,8,292,200.0,7,lexus,ksa,70638.75,2021
4.0,6,420,304.0,2,porsche,ksa,115049.97,2021
3.5,6,296,200.0,5,lexus,ksa,62348.4,2021
1.997,4,246,217.0,5,jaguar,ksa,71725.5,2021
3.0,6,435,250.0,5,mercedes-benz,ksa,96172.65000000001,2021
3.7,6,330,225.0,5,infiniti,ksa,56635.0,2021
3.0,6,430,285.0,5,maserati,ksa,132960.0,2021
5.0,8,550,283.0,5,jaguar,ksa,124821.00000000001,2021
4.0,6,275,200.0,8,nissan,ksa,28157.49,2021
3.8,8,590,304.0,5,maserati,ksa,196911.0,2021
3.6,6,464,300.0,5,cadillac,ksa,100100.0,2021
2.0,4,421,250.0,5,mercedes-benz,ksa,77842.35,2021
3.6,6,464,300.0,5,cadillac,ksa,100100.0,2021
3.6,6,304,210.0,5,cadillac,ksa,100100.0,2021
3.5,6,450,185.0,7,lincoln,ksa,104917.95000000001,2021
4.0,6,400,293.0,2,porsche,ksa,101769.75,2021
3.0,6,430,264.0,5,maserati,ksa,132960.0,2021
5.0,8,471,270.0,5,lexus,ksa,64800.00000000001,2021
2.0,4,313,250.0,5,mercedes-benz,ksa,73914.66,2021
3.5,6,308,180.0,5,lexus,ksa,73805.85,2021
2.5,4,350,285.0,2,porsche,ksa,89567.1,2021
3.0,6,367,250.0,2,mercedes-benz,ksa,76842.0,2021
3.5,6,311,230.0,5,lexus,ksa,64800.00000000001,2021
3.6,6,410,250.0,5,cadillac,ksa,100100.0,2021
2.0,4,248,240.0,5,bmw,ksa,71725.5,2021
3.0,6,350,270.0,5,maserati,ksa,127939.50000000001,2021
3.5,6,450,185.0,7,lincoln,ksa,117027.45000000001,2021
2.0,4,350,250.0,6,mercedes-benz,ksa,71912.5,2021
3.0,6,340,245.0,5,porsche,ksa,128700.0,2021
2.0,4,300,250.0,2,jaguar,ksa,86691.6,2021
3.0,6,435,250.0,4,mercedes-benz,ksa,111764.34000000001,2021
3.0,6,362,250.0,5,mercedes-benz,ksa,81769.23000000001,2021
2.0,4,252,210.0,5,audi,ksa,81972.0,2021
6.2,8,707,314.0,5,dodge,ksa,92070.0,2021
6.2,8,707,328.0,5,dodge,ksa,77220.0,2021
3.0,6,340,250.0,2,bmw,ksa,90585.0,2021
3.0,6,340,243.0,5,porsche,ksa,103285.8,2021
3.0,6,430,285.0,5,maserati,ksa,144126.0,2021
5.6,8,400,200.0,8,infiniti,ksa,46220.0,2021
2.9,6,440,265.0,5,porsche,ksa,128700.0,2021
3.0,6,340,250.0,5,audi,ksa,140184.0,2021
3.0,6,462,253.0,5,porsche,ksa,128700.0,2021
5.0,8,572,322.0,2,jaguar,ksa,169284.6,2021
3.5,6,354,220.0,5,lexus,ksa,121219.20000000001,2021
2.0,4,299,250.0,4,mercedes-benz,ksa,99495.0,2021
2.0,4,300,249.0,2,jaguar,ksa,78718.525,2021
3.5,6,354,220.0,5,lexus,ksa,131786.73,2021
5.0,8,471,270.0,4,lexus,ksa,101098.8,2021
5.6,8,428,200.0,8,infiniti,ksa,107078.22,2021
5.0,8,407,240.0,5,genesis,ksa,106798.5,2021
2.9,6,450,280.0,4,audi,ksa,130383.00000000001,2021
5.6,8,400,200.0,8,nissan,ksa,28157.49,2021
5.7,8,362,220.0,8,lexus,ksa,131217.30000000002,2021
6.2,8,420,180.0,8,cadillac,ksa,100100.0,2021
4.7,8,460,301.0,4,maserati,ksa,157230.0,2021
6.2,8,420,180.0,8,cadillac,ksa,97605.0,2021
2.0,4,258,250.0,5,bmw,ksa,109890.0,2021
4.7,8,460,299.0,4,maserati,ksa,134599.0,2021
6.2,8,420,180.0,8,cadillac,ksa,111186.00000000001,2021
3.0,6,385,291.0,4,porsche,ksa,122585.67000000001,2021
6.2,8,420,180.0,8,cadillac,ksa,100100.0,2021
3.0,6,340,250.0,5,jaguar,ksa,93579.0,2021
2.9,6,440,263.0,5,porsche,ksa,122043.78000000001,2021
3.0,6,367,250.0,5,mercedes-benz,ksa,104841.0,2021
3.0,6,340,250.0,5,jaguar,ksa,84839.6875,2021
5.5,8,585,250.0,5,mercedes-benz,ksa,139590.0,2021
3.0,6,367,250.0,2,mercedes-benz,ksa,166171.5,2021
3.0,6,360,210.0,5,land-rover,ksa,124852.05,2021
3.0,6,367,250.0,4,mercedes-benz,ksa,117909.00000000001,2021
3.0,6,360,209.0,5,land-rover,ksa,127056.6,2021
3.0,6,450,250.0,5,bmw,ksa,132564.6,2021
3.0,6,460,280.0,4,bmw,ksa,163750.95,2021
3.0,6,431,250.0,4,bmw,ksa,123255.00000000001,2021
3.0,6,385,291.0,4,porsche,ksa,131784.57,2021
3.0,6,385,289.0,4,porsche,ksa,137276.64,2021
5.6,8,428,210.0,7,nissan,ksa,28157.49,2021
4.0,8,558,250.0,4,mercedes-benz,ksa,79852.23000000001,2021
4.6,8,455,250.0,7,mercedes-benz,ksa,134673.30000000002,2021
6.2,8,420,180.0,8,cadillac,ksa,125388.00000000001,2021
3.0,6,435,250.0,4,mercedes-benz,ksa,127710.00000000001,2021
4.7,8,460,288.0,4,maserati,ksa,150026.66666666666,2021
5.0,8,525,250.0,5,land-rover,ksa,154132.2,2021
4.7,8,455,250.0,2,mercedes-benz,ksa,200920.5,2021
3.0,6,495,215.0,5,land-rover,ksa,134912.25,2021
3.0,6,450,306.0,4,porsche,ksa,128700.0,2021
4.7,8,460,291.0,4,maserati,ksa,159910.0,2021
3.0,6,450,308.0,4,porsche,ksa,128700.0,2021
5.7,8,362,220.0,8,lexus,ksa,138203.55000000002,2021
